outer_diam_mm,grain_length_mm,core_diam_mm,throat_mm,grains,isp,apogee_m,burn_time_s,score
53.38228161263316,111.95402645981403,35.646680319099296,14.519213244681943,2,138.06243546881427,1031.4228722681946,0.8782999999999196,-0.6893247804424881
59.6838913789364,147.6232883483269,34.65440506022297,12.562108474404035,1,137.08118503362712,929.4789164562035,1.2459999999998792,-0.6804327019439445
55.75205665278784,115.15169753048438,39.12858871003195,16.80731344087699,2,135.78633753815146,1027.513251819254,0.8334999999999245,-0.6781747086650876
53.94298879105972,109.68056101203445,34.5513693196025,14.838409613761563,2,137.28937455338925,1120.4811892690943,0.9647999999999101,-0.6719311557992509
53.090983339140095,109.3190934019332,34.984084214007574,17.87052664848056,2,132.7007415758021,948.8682182963012,0.9223999999999147,-0.6608892487788158
